,ALBI FP Equity_DX_SI_QTY,ALBI FP Equity_DX_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBI FP Equity_DX_SI_MV,ALBI FP Equity_DX_DSS,ALBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY,ALBI FP Equity_DX_BROKER_SI_QTY,ALBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBI FP Equity_DX_BROKER_SI_MV_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBI FP Equity_DX_BROKER_SI_MV_INC_x,ALBI FP Equity_DX_SUPPLY_SI_MV_NEW,ALBI FP Equity_DX_BROKER_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_NEW,ALBI FP Equity_DX_SUPPLY_SI_MV_DEC,ALBI FP Equity_DX_BROKER_SI_QTY_INC,ALBI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBI FP Equity_DX_BROKER_SI_MV_NEW_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBI FP Equity_DX_BROKER_SI_MV_INC_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBI FP Equity_DX_BROKER_SI_MV_ADD,ALBI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV,ALBI FP Equity_DX_BROKER_SI_MV_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV_RMV,ALBI FP Equity_DX_BROKER_SI_MV_RMV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBI FP Equity_DX_UTILIZATION_QUANTITY,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBI FP Equity_DX_BROKER_SI_CON_RATIO,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7642.42,,0.01,0.0,,0.0,,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7551.87,,0.01,0.0,,0.0,,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7425.1,,0.01,0.0,,0.0,,0.0
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7732.97,,0.01,0.0,,0.0,,0.0
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7551.87,,0.01,0.0,,0.0,,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7551.87,,0.01,0.0,,0.0,,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7588.09,,0.01,0.0,,0.0,,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7588.09,,0.01,0.0,,0.0,,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7588.09,,0.01,0.0,,0.0,,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7388.88,,0.01,0.0,,0.0,,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7515.65,,0.01,0.0,,0.0,,0.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7714.86,,0.01,0.0,,0.0,,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7914.07,,0.01,0.0,,0.0,,0.0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7787.3,,0.01,0.0,,0.0,,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7787.3,,0.01,0.0,,0.0,,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7787.3,,0.01,0.0,,0.0,,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7406.99,,0.01,0.0,,0.0,,0.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7533.76,,0.01,0.0,,0.0,,0.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7479.43,,0.01,0.0,,0.0,,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1811.0,7497.54,,0.01,0.0,,0.0,,0.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7578.0,,0.01,0.0,,0.0,,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7560.0,,0.01,0.0,,0.0,,0.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7542.0,,0.01,0.0,,0.0,,0.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7452.0,,0.01,0.0,,0.0,,0.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7452.0,,0.01,0.0,,0.0,,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7398.0,,0.01,0.0,,0.0,,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7542.0,,0.01,0.0,,0.0,,0.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7524.0,,0.01,0.0,,0.0,,0.0
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7254.0,,0.01,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7470.0,,0.01,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18675.0,,0.02,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18675.0,,0.02,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18360.0,,0.02,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18045.0,,0.02,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18630.0,,0.02,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18270.0,,0.02,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18180.0,,0.02,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18000.0,,0.02,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18180.0,,0.02,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18540.0,,0.02,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,17910.0,,0.02,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18495.0,,0.02,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18540.0,,0.02,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18540.0,,0.02,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18540.0,,0.02,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18630.0,,0.02,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18585.0,,0.02,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18495.0,,0.02,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4500.0,18450.0,,0.02,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7380.0,,0.01,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7416.0,,0.01,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7434.0,,0.01,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7452.0,,0.01,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7452.0,,0.01,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7308.0,,0.01,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7434.0,,0.01,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7362.0,,0.01,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7326.0,,0.01,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7344.0,,0.01,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7164.0,,0.01,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7038.0,,0.01,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7290.0,,0.01,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7272.0,,0.01,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7272.0,,0.01,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7272.0,,0.01,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1800.0,7272.0,,0.01,0.0,,0.0,,0.0
